# gene name           KO     thrshld  score   E-value KO definition
#-------------------- ------ ------- ------ --------- ---------------------
  IKKOIBFM_00008      K11611  283.20  217.3   2.4e-65 meromycolic acid enoyl-[acyl-carrier-protein] reductase [EC:1.3.1.118]
  IKKOIBFM_00008      K10780  259.07  169.8     7e-51 enoyl-[acyl-carrier protein] reductase III [EC:1.3.1.104]
  IKKOIBFM_00008      K00076  275.37  140.7   4.6e-42 7-alpha-hydroxysteroid dehydrogenase [EC:1.1.1.159]
  IKKOIBFM_00008      K00059  271.37  133.1   1.2e-39 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
  IKKOIBFM_00008      K00034  345.10  128.5   2.2e-38 glucose 1-dehydrogenase [EC:1.1.1.47]
  IKKOIBFM_00008      K18009  304.03  126.5     1e-37 meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]
  IKKOIBFM_00008      K03366  323.60  117.8   3.8e-35 meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]
  IKKOIBFM_00008      K07535  317.37  113.6   9.5e-34 2-hydroxycyclohexanecarboxyl-CoA dehydrogenase [EC:1.1.1.-]
  IKKOIBFM_00008      K00046  315.37  106.6   9.8e-32 gluconate 5-dehydrogenase [EC:1.1.1.69]
  IKKOIBFM_00008      K18335  258.53  102.7     2e-30 2-keto-3-deoxy-L-fuconate dehydrogenase [EC:1.1.1.-]
  IKKOIBFM_00008      K00038  295.53   94.0   6.7e-28 3alpha(or 20beta)-hydroxysteroid dehydrogenase [EC:1.1.1.53]
  IKKOIBFM_00008      K03793  235.73   90.8   7.9e-27 pteridine reductase [EC:1.5.1.33]
  IKKOIBFM_00008      K21620  382.67   89.6   1.7e-26 galactitol 2-dehydrogenase [EC:1.1.1.16]
  IKKOIBFM_00008      K03331  249.07   87.3   1.1e-25 L-xylulose reductase [EC:1.1.1.10]
  IKKOIBFM_00008      K05296  300.57   86.5   1.6e-25 3(or 17)beta-hydroxysteroid dehydrogenase [EC:1.1.1.51]
  IKKOIBFM_00008      K19548  387.83   85.8   2.8e-25 dihydroanticapsin dehydrogenase [EC:1.1.1.385]
  IKKOIBFM_00008      K22185  352.00   84.6   6.6e-25 D-xylose 1-dehydrogenase [EC:1.1.1.175]
  IKKOIBFM_00008      K13774  354.30   82.4   2.6e-24 citronellol/citronellal dehydrogenase
  IKKOIBFM_00008      K21883  280.97   81.5   5.7e-24 2-dehydro-3-deoxy-L-rhamnonate dehydrogenase (NAD+) [EC:1.1.1.401]
  IKKOIBFM_00008      K00019  258.07   76.4     2e-22 3-hydroxybutyrate dehydrogenase [EC:1.1.1.30]
  IKKOIBFM_00008      K19336  324.33   74.7   7.9e-22 cyclic-di-GMP-binding biofilm dispersal mediator protein
  IKKOIBFM_00008      K20900  440.73   74.0   1.3e-21 D-threitol dehydrogenase (NAD+) [EC:1.1.1.403]
  IKKOIBFM_00008      K11147  404.03   73.7   1.1e-21 dehydrogenase/reductase SDR family member 4 [EC:1.1.-.-]
  IKKOIBFM_00008      K00065  323.57   72.7   2.1e-21 2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase [EC:1.1.1.127]
  IKKOIBFM_00008      K08081  279.80   70.6   1.2e-20 tropinone reductase I [EC:1.1.1.206]
  IKKOIBFM_00008      K17742  308.63   69.5   2.9e-20 sorbose reductase [EC:1.1.1.289]
  IKKOIBFM_00008      K22215  373.70   67.5   9.5e-20 galactose dehydrogenase [EC:1.1.1.48 1.1.1.120]
  IKKOIBFM_00008      K18333  239.23   67.4   1.2e-19 L-fucose dehydrogenase
  IKKOIBFM_00008      K22322  372.77   66.3   2.3e-19 A-factor type gamma-butyrolactone 1'-reductase (1S-forming) [EC:1.1.1.413]
  IKKOIBFM_00008      K18609  375.50   66.1     3e-19 pyridoxal 4-dehydrogenase [EC:1.1.1.107]
  IKKOIBFM_00008      K00068  267.73   65.7   5.1e-19 sorbitol-6-phosphate 2-dehydrogenase [EC:1.1.1.140]
  IKKOIBFM_00008      K00216  241.83   60.1   1.8e-17 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]
  IKKOIBFM_00008      K00023  325.30   59.5     3e-17 acetoacetyl-CoA reductase [EC:1.1.1.36]
  IKKOIBFM_00008      K08261  422.27   59.0   3.8e-17 D-sorbitol dehydrogenase (acceptor) [EC:1.1.99.21]
  IKKOIBFM_00008      K17754  361.97   58.9   4.3e-17 cyclopentanol dehydrogenase [EC:1.1.1.163]
  IKKOIBFM_00008      K14633  376.33   56.8   1.9e-16 ketoreductase RED2 [EC:1.1.1.-]
  IKKOIBFM_00008      K11610  387.93   55.1   7.6e-16 beta-ketoacyl ACP reductase [EC:1.1.1.100]
  IKKOIBFM_00008      K18337  295.70   50.2   1.8e-14 L-rhamnose 1-dehydrogenase [EC:1.1.1.378 1.1.1.377 1.1.1.173]
  IKKOIBFM_00008      K22605  468.37   49.7   3.9e-14 3alpha-hydroxycholanate dehydrogenase (NADP+) [EC:1.1.1.392]
  IKKOIBFM_00008      K22251  378.37   49.3   4.9e-14 glycerol dehydrogenase [EC:1.1.1.6]
  IKKOIBFM_00008      K07547  364.23   48.6   6.1e-14 2-[hydroxy(phenyl)methyl]-succinyl-CoA dehydrogenase BbsC subunit [EC:1.1.1.35]
  IKKOIBFM_00008      K05711  386.07   48.1   7.8e-14 2,3-dihydroxy-2,3-dihydrophenylpropionate dehydrogenase [EC:1.3.1.87]
  IKKOIBFM_00008      K22606  327.27   48.0     1e-13 3beta-hydroxycholanate 3-dehydrogenase (NAD+) [EC:1.1.1.391]
  IKKOIBFM_00008      K12420  308.37   48.0   1.1e-13 ketoreductase [EC:1.1.1.-]
  IKKOIBFM_00008      K14746       -   46.5   3.4e-13 (S)-1-phenylethanol dehydrogenase [EC:1.1.1.311]
  IKKOIBFM_00008      K07548  464.30   45.8   4.9e-13 2-[hydroxy(phenyl)methyl]-succinyl-CoA dehydrogenase BbsD subunit [EC:1.1.1.35]
  IKKOIBFM_00008      K07753  382.27   44.4   1.2e-12 peroxisomal trans-2-enoyl-CoA reductase [EC:1.3.1.38]
  IKKOIBFM_00008      K13938  213.87   43.7   1.7e-12 dihydromonapterin reductase / dihydrofolate reductase [EC:1.5.1.50 1.5.1.3]
  IKKOIBFM_00008      K11049  345.03   43.6   1.8e-12 CylG protein
  IKKOIBFM_00008      K15237       -   42.9   3.7e-12 2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase 1 [EC:1.3.1.-]
  IKKOIBFM_00008      K13775  236.83   39.9     2e-11 citronellol/citronellal dehydrogenase
  IKKOIBFM_00008      K15238       -   39.4   4.2e-11 2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase 2 [EC:1.3.1.-]
  IKKOIBFM_00008      K07124  230.87   38.9   5.9e-11 uncharacterized protein
  IKKOIBFM_00008      K15944  395.67   37.9     1e-10 nogalaviketone/aklaviketone reductase [EC:1.1.1.- 1.1.1.362]
  IKKOIBFM_00008      K18535       -   37.8   1.5e-10 putative oxidoreductase
  IKKOIBFM_00008      K05886  392.40   35.7   6.3e-10 serine 3-dehydrogenase (NADP+) [EC:1.1.1.276]
  IKKOIBFM_00008      K14373       -   35.4   6.1e-10 C-5 ketoreductase
  IKKOIBFM_00008      K15930 1052.80   35.3   3.6e-10 bifunctional oxygenase/reductase
  IKKOIBFM_00008      K21702  566.30   34.2   2.2e-09 galactitol 2-dehydrogenase (L-tagatose-forming) [EC:1.1.1.406]
  IKKOIBFM_00008      K00039  256.13   33.9   2.7e-09 ribitol 2-dehydrogenase [EC:1.1.1.56]
  IKKOIBFM_00008      K14468 1652.50   32.8   1.5e-09 malonyl-CoA reductase / 3-hydroxypropionate dehydrogenase (NADP+) [EC:1.2.1.75 1.1.1.298]
  IKKOIBFM_00008      K16066  374.00   31.5     9e-09 3-hydroxy acid dehydrogenase / malonic semialdehyde reductase [EC:1.1.1.381 1.1.1.-]
  IKKOIBFM_00008      K10617       -   31.5   1.5e-08 p-cumic alcohol dehydrogenase
  IKKOIBFM_00008      K12703  515.60   31.5   9.7e-09 novobiocin biosynthesis protein NovJ
  IKKOIBFM_00008      K16652  182.33   29.9   2.7e-08 decaprenylphospho-beta-D-erythro-pentofuranosid-2-ulose 2-reductase [EC:1.1.1.333]
  IKKOIBFM_00008      K11165  327.10   29.7   2.5e-08 dehydrogenase/reductase SDR family member 7 [EC:1.1.-.-]
  IKKOIBFM_00008      K21681  418.67   29.1   3.4e-08 ribitol-5-phosphate 2-dehydrogenase (NADP+) / D-ribitol-5-phosphate cytidylyltransferase [EC:1.1.1.405 2.7.7.40]
  IKKOIBFM_00008      K12466  422.87   29.0   5.6e-08 (+)-trans-carveol dehydrogenase [EC:1.1.1.275]
  IKKOIBFM_00008      K14189  186.47   28.9   6.3e-08 uncharacterized oxidoreductase [EC:1.-.-.-]
  IKKOIBFM_00008      K10620  310.40   28.6     1e-07 2,3-dihydroxy-2,3-dihydro-p-cumate dehydrogenase [EC:1.3.1.58]
  IKKOIBFM_00008      K05783  409.33   28.4     1e-07 dihydroxycyclohexadiene carboxylate dehydrogenase [EC:1.3.1.25 1.3.1.-]
  IKKOIBFM_00008      K22604  583.57   27.5   2.1e-07 3alpha-hydroxycholanate dehydrogenase (NAD+) [EC:1.1.1.52]
  IKKOIBFM_00008      K12677  413.77   25.6   9.2e-07 clavulanate-9-aldehyde reducatase
  IKKOIBFM_00008      K11163  210.70   25.6   4.5e-07 dehydrogenase/reductase SDR family member 1 [EC:1.1.-.-]
  IKKOIBFM_00008      K15373  403.33   24.2   1.7e-06 sulfoacetaldehyde reductase [EC:1.1.1.313]
  IKKOIBFM_00008      K19550  427.50   23.7   2.2e-06 bacilysin biosynthesis oxidoreductase BacG [EC:1.3.1.-]
  IKKOIBFM_00008      K00069  203.70   22.6   3.8e-06 15-hydroxyprostaglandin dehydrogenase (NAD) [EC:1.1.1.141]
  IKKOIBFM_00008      K16216  191.13   21.2   1.5e-05 benzil reductase ((S)-benzoin forming) [EC:1.1.1.320]
  IKKOIBFM_00008      K01686  134.83   20.0   1.8e-05 mannonate dehydratase [EC:4.2.1.8]
  IKKOIBFM_00008      K19811       -   19.4   4.9e-05 3alpha-hydroxysteroid 3-dehydrogenase [EC:1.1.1.357]
  IKKOIBFM_00008      K08683  247.70   17.6   0.00014 3-hydroxyacyl-CoA dehydrogenase / 3-hydroxy-2-methylbutyryl-CoA dehydrogenase [EC:1.1.1.35 1.1.1.178]
  IKKOIBFM_00008      K09461  417.27   17.1   0.00011 anthraniloyl-CoA monooxygenase [EC:1.14.13.40]
  IKKOIBFM_00008      K18255  607.60   16.1   0.00049 phthalate 3,4-cis-dihydrodiol dehydrogenase [EC:1.3.1.-]
  IKKOIBFM_00008      K14730  513.07   14.9     0.001 (-)-trans-carveol dehydrogenase [EC:1.1.1.243]
  IKKOIBFM_00008      K00079  336.20   13.9     0.002 carbonyl reductase 1 [EC:1.1.1.184 1.1.1.189 1.1.1.197]
  IKKOIBFM_00008      K11153  446.60   12.5     0.004 retinol dehydrogenase 12 [EC:1.1.1.300]
  IKKOIBFM_00008      K11162  471.80   10.6     0.021 retinol dehydrogenase 14 [EC:1.1.1.-]
* IKKOIBFM_00009      K01147  397.23  427.2  1.6e-128 exoribonuclease II [EC:3.1.13.1]
  IKKOIBFM_00009      K12573  480.03  400.5  1.6e-120 ribonuclease R [EC:3.1.13.1]
  IKKOIBFM_00009      K12585  962.00  165.7     1e-49 exosome complex exonuclease DIS3/RRP44 [EC:3.1.13.-]
* IKKOIBFM_00010      K23123  294.83  301.4   5.9e-91 5-oxoprolinase (ATP-hydrolysing) subunit B [EC:3.5.2.9]
  IKKOIBFM_00010      K06351  271.23  249.8     3e-75 inhibitor of KinA
  IKKOIBFM_00010      K07160  179.13  125.9   1.9e-37 5-oxoprolinase (ATP-hydrolysing) subunit A [EC:3.5.2.9]
  IKKOIBFM_00010      K01941  689.27   48.1   3.7e-14 urea carboxylase [EC:6.3.4.6]
* IKKOIBFM_00011      K23124  339.97  395.8    2e-119 5-oxoprolinase (ATP-hydrolysing) subunit C [EC:3.5.2.9]
  IKKOIBFM_00011      K06350  369.57  357.3  8.6e-108 antagonist of KipI
  IKKOIBFM_00011      K01941  689.27  163.5   5.4e-49 urea carboxylase [EC:6.3.4.6]
* IKKOIBFM_00012      K07160  179.13  349.8  3.5e-105 5-oxoprolinase (ATP-hydrolysing) subunit A [EC:3.5.2.9]
  IKKOIBFM_00012      K19050  615.00   11.3     0.011 heparin lyase [EC:4.2.2.7]
  IKKOIBFM_00013      K03322  481.30   82.6   1.9e-24 manganese transport protein
  IKKOIBFM_00013      K15860  111.03    5.6       1.8 regulatory peptide CiaX
  IKKOIBFM_00013      K07706  114.63    0.9        17 two-component system, LytTR family, sensor histidine kinase AgrC [EC:2.7.13.3]
* IKKOIBFM_00014      K01940  132.87  375.3    6e-113 argininosuccinate synthase [EC:6.3.4.5]
  IKKOIBFM_00014      K06920   97.30   23.0   3.1e-06 7-cyano-7-deazaguanine synthase [EC:6.3.4.20]
  IKKOIBFM_00014      K01953  100.53   18.9   5.4e-05 asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]
  IKKOIBFM_00014      K07134  235.80   14.0    0.0024 uncharacterized protein
  IKKOIBFM_00014      K06864   87.67   11.9    0.0074 pyridinium-3,5-biscarboxylic acid mononucleotide sulfurtransferase [EC:4.4.1.37]
  IKKOIBFM_00014      K00566  406.33   10.2     0.021 tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]
* IKKOIBFM_00015      K01923  164.60  415.0  4.2e-125 phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]
  IKKOIBFM_00015      K13713 1405.03  220.5   3.1e-66 fusion protein PurCD [EC:6.3.2.6 6.3.4.13]
  IKKOIBFM_00015      K01587  353.53   39.7   2.1e-11 phosphoribosylaminoimidazole carboxylase / phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:4.1.1.21 6.3.2.6]
* IKKOIBFM_00016      K05365  656.00 1034.5         0 penicillin-binding protein 1B [EC:2.4.1.129 3.4.16.4]
  IKKOIBFM_00016      K05366  614.07  557.5  4.9e-168 penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]
  IKKOIBFM_00016      K21464  775.97  528.9  1.7e-159 penicillin-binding protein 2D [EC:2.4.1.129 3.4.16.4]
  IKKOIBFM_00016      K12555  756.10  465.7  2.7e-140 penicillin-binding protein 2A [EC:2.4.1.129 3.4.16.4]
  IKKOIBFM_00016      K18770  655.30  382.1    4e-115 penicillin-binding protein 4 [EC:2.4.1.129 3.4.16.4]
  IKKOIBFM_00016      K05367  579.77  376.3    3e-113 penicillin-binding protein 1C [EC:2.4.1.129]
  IKKOIBFM_00016      K03693  661.33  336.8  2.8e-101 penicillin-binding protein 1B
  IKKOIBFM_00016      K04478  272.47  204.2   1.7e-61 monofunctional glycosyltransferase [EC:2.4.1.129]
  IKKOIBFM_00016      K12551  356.47  165.3   1.9e-49 monofunctional glycosyltransferase [EC:2.4.1.129]
  IKKOIBFM_00016      K03814  231.93  163.5   7.7e-49 monofunctional glycosyltransferase [EC:2.4.1.129]
  IKKOIBFM_00016      K05364  394.77   91.4     5e-27 penicillin-binding protein A
  IKKOIBFM_00016      K03587  445.53   74.6   4.9e-22 cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]
  IKKOIBFM_00016      K05515  495.90   68.7   3.1e-20 penicillin-binding protein 2 [EC:3.4.16.4]
  IKKOIBFM_00016      K21465  801.83   48.0   6.4e-14 penicillin-binding protein A
  IKKOIBFM_00016      K08384  718.27   46.3   1.8e-13 stage V sporulation protein D (sporulation-specific penicillin-binding protein)
  IKKOIBFM_00016      K21468  524.07   41.2     7e-12 penicillin-binding protein 4B
  IKKOIBFM_00016      K08724  848.70   27.4   8.5e-08 penicillin-binding protein 2B
  IKKOIBFM_00016      K21467  751.37   23.8     1e-06 penicillin-binding protein 3
* IKKOIBFM_00017      K09910   42.80  149.8   4.2e-45 uncharacterized protein
* IKKOIBFM_00018      K15724  152.97  198.0     1e-59 iron-sulfur cluster insertion protein
  IKKOIBFM_00018      K22072  160.93  138.1   4.5e-41 iron-sulfur cluster assembly 2
  IKKOIBFM_00018      K13628  139.87  135.5   1.7e-40 iron-sulfur cluster assembly protein
  IKKOIBFM_00018      K22063  178.70  106.1   1.6e-31 iron-sulfur cluster assembly 1
  IKKOIBFM_00018      K05997  144.87   84.8   3.7e-25 Fe-S cluster assembly protein SufA
  IKKOIBFM_00018      K07400   91.07   38.0   1.4e-10 Fe/S biogenesis protein NfuA
* IKKOIBFM_00019      K01265  135.43  377.4  1.1e-113 methionyl aminopeptidase [EC:3.4.11.18]
  IKKOIBFM_00019      K01271  293.90  138.0   3.8e-41 Xaa-Pro dipeptidase [EC:3.4.13.9]
  IKKOIBFM_00019      K08326  476.10   74.2   1.1e-21 aminopeptidase [EC:3.4.11.-]
  IKKOIBFM_00019      K01262  244.53   63.8   1.2e-18 Xaa-Pro aminopeptidase [EC:3.4.11.9]
  IKKOIBFM_00019      K15783  396.70   52.1   4.4e-15 ectoine hydrolase [EC:3.5.4.44]
  IKKOIBFM_00019      K01274  664.43   43.3   1.9e-12 D-alanyl-D-alanine dipeptidase [EC:3.4.13.-]
  IKKOIBFM_00019      K08688  449.17   36.2   2.8e-10 creatinase [EC:3.5.3.3]
  IKKOIBFM_00019      K14213  421.73   10.5     0.015 Xaa-Pro dipeptidase [EC:3.4.13.9]
* IKKOIBFM_00020      K00990  169.33  874.4  9.7e-264 [protein-PII] uridylyltransferase [EC:2.7.7.59]
  IKKOIBFM_00020      K06950   54.67   28.1   7.9e-08 uncharacterized protein
  IKKOIBFM_00020      K00982  215.27   26.3   1.8e-07 [glutamine synthetase] adenylyltransferase / [glutamine synthetase]-adenylyl-L-tyrosine phosphorylase [EC:2.7.7.42 2.7.7.89]
  IKKOIBFM_00020      K07182  126.83   19.9   2.3e-05 CBS domain-containing protein
  IKKOIBFM_00020      K07076   40.37   14.7    0.0021 uncharacterized protein
  IKKOIBFM_00020      K03567   90.33   14.7    0.0016 glycine cleavage system transcriptional repressor
  IKKOIBFM_00020      K03698  128.37   13.9    0.0018 3'-5' exoribonuclease [EC:3.1.-.-]
  IKKOIBFM_00020      K01139  805.70   13.0    0.0021 GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase [EC:2.7.6.5 3.1.7.2]
  IKKOIBFM_00020      K01433  204.13   10.9      0.02 formyltetrahydrofolate deformylase [EC:3.5.1.10]
  IKKOIBFM_00020      K07166   89.00   10.7     0.032 ACT domain-containing protein
* IKKOIBFM_00021      K02851  230.93  291.9   7.6e-88 UDP-GlcNAc:undecaprenyl-phosphate/decaprenyl-phosphate GlcNAc-1-phosphate transferase [EC:2.7.8.33 2.7.8.35]
  IKKOIBFM_00021      K13007  276.80  116.0   1.9e-34 glycosyltransferase WbpL [EC:2.4.1.-]
  IKKOIBFM_00021      K01000  185.00   84.1   8.2e-25 phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]
  IKKOIBFM_00021      K01001  117.30   25.2   5.9e-07 UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase [EC:2.7.8.15]
  IKKOIBFM_00021      K03776  402.27   16.6   0.00024 aerotaxis receptor
  IKKOIBFM_00021      K07706  114.63   11.6    0.0099 two-component system, LytTR family, sensor histidine kinase AgrC [EC:2.7.13.3]
